user_ID, used_time, app_num
371, 62, 39
372, 70, 2
373, 89, 48
374, 44, 26
375, 28, 23
376, 17, 41
377, 79, 45
378, 85, 11
379, 81, 12
380, 62, 6
381, 80, 10
382, 5, 36
383, 60, 6
384, 20, 34
385, 90, 46
386, 49, 28
387, 32, 4
388, 36, 27
389, 60, 23
390, 61, 24
391, 88, 44
392, 32, 3
393, 42, 14
394, 78, 25
395, 99, 6
396, 76, 30
397, 76, 6
398, 25, 4
399, 31, 16
400, 84, 34
401, 67, 46
402, 10, 3
403, 82, 20
404, 46, 43
405, 40, 7
406, 78, 46
407, 95, 6
408, 50, 16
409, 10, 13
410, 8, 16
411, 83, 17
412, 29, 3
413, 43, 38
414, 39, 24
415, 5, 21
416, 40, 9
417, 13, 25
418, 87, 11
419, 46, 11
420, 64, 20
421, 6, 9
422, 51, 1
423, 97, 43
424, 50, 34
425, 73, 7
426, 12, 44
427, 99, 5
428, 13, 8
429, 72, 32
430, 79, 18
431, 16, 18
432, 36, 31
433, 8, 38
434, 72, 45
435, 93, 18
436, 73, 47
437, 86, 10
438, 75, 46
439, 57, 43
440, 15, 22
441, 36, 4
442, 41, 36
443, 93, 28
444, 98, 6
445, 51, 15
446, 36, 11
447, 79, 5
448, 50, 27
449, 56, 4
450, 71, 49
451, 71, 30
452, 62, 4
453, 45, 31
454, 26, 9
455, 42, 6
456, 90, 8
457, 9, 10
458, 28, 44
459, 57, 21
460, 42, 44
461, 28, 47
462, 12, 46
463, 97, 16
464, 53, 2
465, 52, 15
466, 36, 42
467, 10, 32
468, 40, 9
469, 46, 27
470, 100, 26
471, 25, 10
472, 59, 44
473, 9, 26
474, 17, 37
475, 27, 24
476, 54, 39
477, 24, 31
478, 88, 50
479, 81, 12
480, 40, 43
481, 52, 32
482, 17, 42
483, 25, 17
484, 46, 32
485, 45, 11
486, 79, 19
487, 57, 31
488, 79, 37
489, 16, 41
490, 60, 13
491, 45, 4
492, 98, 7
493, 23, 9
494, 30, 44
495, 6, 35
496, 70, 48
497, 21, 27
498, 70, 49
499, 63, 40
500, 40, 46
501, 69, 5
502, 50, 12
503, 48, 38
504, 28, 19
505, 74, 34
506, 47, 12
507, 73, 39
508, 18, 23
509, 100, 31
510, 94, 37
511, 19, 26
512, 35, 12
513, 25, 47
514, 56, 41
515, 65, 13
516, 24, 13
517, 95, 39
518, 26, 40
519, 46, 21
520, 30, 47
521, 97, 29
522, 8, 6
523, 26, 38
524, 92, 10
525, 25, 9
526, 71, 31
527, 58, 14
528, 3, 5
529, 19, 32
530, 24, 21
531, 82, 26
532, 41, 28
533, 39, 4
534, 92, 3
535, 28, 49
536, 1, 28
537, 93, 19
538, 94, 9
539, 99, 19
540, 13, 39
541, 60, 12
542, 41, 33
543, 65, 48
544, 38, 22
545, 68, 46
546, 26, 35
547, 40, 34
548, 2, 48
549, 87, 3
550, 67, 42
551, 62, 5
552, 11, 32
553, 77, 13
554, 90, 32
555, 84, 39
556, 28, 35
557, 39, 29
558, 14, 31
559, 22, 25
560, 71, 5
561, 6, 23
562, 56, 18
563, 42, 15
564, 2, 15
565, 84, 24
566, 46, 13
567, 63, 43
568, 87, 27
569, 36, 40
570, 84, 25
571, 88, 41
572, 57, 22
573, 16, 43
574, 56, 23
575, 94, 29
576, 96, 12
577, 24, 46
578, 14, 35
579, 62, 13
580, 88, 32
581, 7, 40
582, 17, 1
583, 98, 46
584, 37, 35
585, 23, 39
586, 95, 46
587, 12, 15
588, 100, 26
589, 97, 15
590, 51, 50
591, 3, 5
592, 80, 20
593, 38, 8
594, 94, 1
595, 89, 23
596, 6, 6
597, 37, 6
598, 56, 18
599, 36, 4
600, 16, 33
601, 23, 25
602, 65, 15
603, 49, 29
604, 22, 37
605, 60, 44
606, 61, 3
607, 66, 29
608, 85, 2
609, 89, 20
610, 57, 28
611, 38, 14
612, 55, 15
613, 64, 46
614, 12, 9
615, 52, 34
616, 99, 7
617, 3, 22
618, 89, 23
619, 70, 46
620, 3, 13
621, 50, 45
622, 91, 11
623, 97, 44
624, 75, 45
625, 4, 37
626, 53, 16
627, 94, 34
628, 12, 32
629, 83, 44
630, 26, 25
631, 89, 10
632, 36, 13
633, 1, 16
634, 50, 5
635, 10, 28
636, 72, 37
637, 54, 2
638, 74, 9
639, 97, 47
640, 70, 49
641, 84, 39
642, 60, 36
643, 75, 42
644, 4, 42
645, 22, 44
646, 62, 22
647, 78, 22
648, 88, 20
649, 41, 26
650, 6, 13
651, 41, 34
652, 69, 4
653, 13, 34
654, 24, 29
655, 51, 21
656, 69, 33
657, 24, 46
658, 72, 35
659, 67, 43
660, 89, 14
661, 87, 33
662, 12, 36
663, 36, 6
664, 100, 38
665, 6, 9
666, 46, 19
667, 57, 14
668, 2, 22
669, 12, 30
670, 18, 48
671, 85, 4
672, 23, 14
673, 30, 22
674, 37, 12
675, 31, 4
676, 81, 23
677, 47, 28
678, 23, 2
679, 98, 36
680, 47, 3
681, 97, 36
682, 14, 44
683, 34, 3
684, 29, 48
685, 69, 40
686, 63, 9
687, 25, 11
688, 2, 12
689, 30, 12
690, 6, 1
691, 76, 22
692, 5, 7
693, 16, 5
694, 77, 9
695, 16, 27
696, 1, 12
697, 12, 21
698, 77, 15
699, 21, 18
700, 56, 10
701, 52, 45
702, 64, 20
703, 87, 33
704, 11, 26
705, 54, 30
706, 73, 1
707, 88, 43
708, 19, 13
709, 1, 5
710, 66, 6
711, 74, 14
712, 20, 1
713, 84, 15
714, 63, 35
715, 52, 44
716, 32, 42
717, 24, 11
718, 3, 50
719, 94, 9
720, 3, 30
721, 3, 38
722, 31, 6
723, 39, 13
724, 22, 44
725, 69, 35
726, 55, 23
727, 1, 27
728, 40, 41
729, 53, 39
730, 28, 15
731, 30, 2
732, 53, 16
733, 100, 8
734, 24, 32
735, 8, 25
736, 13, 14
737, 100, 32
738, 23, 27
739, 74, 36
740, 29, 33
741, 22, 34
742, 37, 47
743, 22, 45
744, 75, 45
745, 79, 7
746, 17, 27
747, 4, 1
748, 12, 40
749, 1, 4
750, 91, 37
751, 75, 48
752, 38, 48
753, 1, 21
754, 35, 17
755, 57, 21
756, 32, 18
757, 99, 15
758, 94, 7
759, 55, 45
760, 90, 23
761, 44, 23
762, 13, 11
763, 47, 36
764, 33, 5
765, 38, 30
766, 93, 32
767, 6, 34
768, 43, 24
769, 65, 45
770, 81, 9
771, 27, 19
772, 20, 46
773, 85, 38
774, 96, 13
775, 94, 32
776, 88, 34
777, 96, 25
778, 97, 18
779, 22, 31
780, 18, 7
781, 34, 17
782, 74, 35
783, 50, 26
784, 52, 10
785, 56, 18
786, 79, 11
787, 88, 28
788, 36, 1
789, 1, 24
790, 69, 6
791, 14, 17
792, 23, 4
793, 18, 23
794, 6, 1
795, 47, 49
796, 53, 15
797, 34, 47
798, 81, 12
799, 1, 29
800, 70, 1
801, 91, 44
802, 2, 48
803, 27, 48
804, 10, 28
805, 54, 4
806, 22, 11
807, 63, 5
808, 73, 29
809, 24, 13
810, 47, 10
811, 13, 32
812, 10, 48
813, 35, 16
814, 62, 9
815, 46, 8
816, 21, 47
817, 74, 36
818, 40, 11
819, 15, 40
820, 38, 20
821, 21, 4
822, 34, 7
823, 63, 13
824, 51, 8
825, 88, 6
826, 34, 43
827, 12, 13
828, 9, 7
829, 76, 2
830, 16, 19
831, 21, 16
832, 25, 20
833, 18, 24
834, 16, 49
835, 10, 43
836, 4, 16
837, 42, 42
838, 59, 31
839, 52, 33
840, 1, 40
841, 9, 44
842, 31, 37
843, 75, 13
844, 45, 21
845, 28, 41
846, 75, 3
847, 79, 18
848, 83, 44
849, 30, 49
850, 21, 10
851, 70, 23
852, 45, 31
853, 50, 23
854, 18, 26
855, 20, 30
856, 81, 30
857, 55, 44
858, 13, 21
859, 59, 16
860, 50, 3
861, 74, 20
862, 81, 37
863, 73, 45
864, 78, 1
865, 98, 5
866, 83, 35
867, 96, 5
868, 1, 7
869, 22, 15
870, 53, 23
871, 58, 38
872, 54, 33
873, 65, 3
874, 25, 26
875, 15, 13
876, 63, 33
877, 29, 18
878, 75, 23
879, 46, 17
880, 26, 12
881, 15, 47
882, 22, 15
883, 58, 36
884, 57, 44
885, 2, 26
886, 99, 18
887, 20, 37
888, 30, 31
889, 10, 27
890, 24, 24
891, 69, 9
892, 87, 40
893, 35, 42
894, 60, 43
895, 36, 14
896, 79, 45
897, 98, 49
898, 92, 30
899, 82, 25
900, 55, 26
901, 9, 39
902, 6, 45
903, 79, 23
904, 79, 46
905, 42, 29
906, 55, 39
907, 35, 4
908, 49, 35
909, 49, 17
910, 99, 50
911, 18, 8
912, 99, 5
913, 5, 47
914, 89, 33
915, 69, 10
916, 13, 25
917, 73, 43
918, 16, 48
919, 84, 49
920, 23, 35
921, 21, 15
922, 100, 47
923, 3, 5
924, 78, 2
925, 37, 24
926, 47, 34
927, 60, 41
928, 86, 25
929, 40, 32
930, 1, 26
931, 48, 25
932, 10, 10
933, 47, 37
934, 54, 7
935, 64, 19
936, 44, 21
937, 64, 24
938, 31, 17
939, 8, 26
940, 7, 32
941, 74, 29
942, 20, 22
943, 52, 31
944, 33, 2
945, 34, 4
946, 88, 16
947, 99, 7
948, 69, 46
949, 42, 41
950, 9, 20
951, 16, 18
952, 44, 28
953, 40, 45
954, 92, 8
955, 48, 25
956, 71, 31
957, 60, 15
958, 55, 20
959, 21, 5
960, 86, 1
961, 85, 48
962, 67, 3
963, 12, 3
964, 34, 24
965, 38, 49
966, 44, 12
967, 71, 40
968, 30, 32
969, 40, 2
970, 23, 46
971, 57, 20
972, 99, 2
973, 39, 19
974, 15, 47
975, 58, 26
976, 86, 42
977, 67, 1
978, 17, 14
979, 49, 50
980, 71, 43
981, 99, 20
982, 32, 39
983, 31, 4
984, 34, 18
985, 4, 15
986, 67, 37
987, 16, 47
988, 99, 32
989, 70, 33
990, 1, 27
991, 12, 10
992, 40, 41
993, 22, 25
994, 64, 1
995, 42, 45
996, 39, 46
997, 89, 11
998, 81, 47
999, 60, 34
1000, 24, 40
day7
1, 46, 21
2, 59, 2
3, 41, 39
4, 54, 24
5, 28, 29
6, 10, 24
7, 50, 44
8, 56, 16
9, 79, 30
10, 95, 20
11, 6, 12
12, 75, 41
13, 35, 7
14, 38, 8
15, 81, 1
16, 20, 43
17, 77, 28
18, 14, 27
19, 80, 12
20, 81, 21
21, 100, 16
22, 47, 26
23, 57, 11
24, 89, 47
25, 23, 19
26, 11, 23
27, 28, 12
28, 63, 30
29, 24, 11
30, 57, 35
31, 32, 38
32, 73, 37
33, 55, 35
34, 4, 42
35, 6, 41
36, 47, 9
37, 86, 40
38, 44, 9
39, 80, 25
40, 10, 12
41, 3, 7
42, 27, 7
43, 9, 14
44, 74, 23
45, 12, 28
46, 24, 10
47, 56, 11
48, 82, 14
49, 98, 26
50, 22, 5
51, 83, 40
52, 38, 20
53, 73, 45
54, 41, 19
55, 75, 32
56, 48, 48
57, 83, 34
58, 62, 26
59, 1, 25
60, 90, 11
61, 67, 5
62, 66, 12
63, 76, 27
64, 7, 45
65, 62, 4
66, 35, 12
67, 49, 34
68, 53, 49
69, 30, 45
70, 34, 40
71, 29, 24
72, 93, 16
73, 14, 24
74, 89, 50
75, 77, 17
76, 24, 40
77, 63, 11
78, 51, 28
79, 33, 6
80, 31, 5
81, 31, 5
82, 44, 39
83, 22, 23
84, 36, 36
85, 47, 47
86, 29, 7
87, 29, 37
88, 47, 15
89, 16, 40
90, 40, 2
91, 86, 7
92, 20, 33
93, 43, 21
94, 10, 37
95, 2, 15
96, 37, 11
97, 100, 9
98, 53, 26
99, 33, 33
100, 25, 32
101, 85, 19
102, 84, 2
103, 81, 45
104, 43, 10
105, 98, 12
106, 22, 17
107, 79, 8
108, 84, 49
109, 92, 11
110, 70, 11
111, 29, 44
112, 89, 27
113, 47, 4
114, 77, 18
115, 85, 32
116, 59, 10
117, 49, 13
118, 48, 1
119, 45, 43
120, 97, 34
121, 85, 35
122, 93, 21
123, 66, 23
124, 27, 25
125, 88, 20
126, 51, 50
127, 10, 18
128, 17, 4
129, 34, 44
130, 49, 11
131, 64, 7
132, 56, 33
133, 8, 39
134, 60, 10
135, 93, 41
136, 9, 5
137, 38, 41
138, 35, 17
139, 27, 7
140, 41, 42
141, 81, 30
142, 30, 27
143, 78, 27
144, 91, 22
145, 63, 33
146, 58, 44
147, 70, 2
148, 6, 20
149, 10, 6
150, 17, 1
151, 59, 43
152, 34, 3
153, 45, 39
154, 75, 22
155, 28, 5
156, 85, 20
157, 27, 1
158, 79, 30
159, 26, 33
160, 19, 44
161, 10, 19
162, 100, 3
163, 70, 50
164, 10, 8
165, 46, 23
166, 80, 13
167, 37, 42
168, 66, 32
169, 36, 25
170, 40, 12
171, 82, 21
172, 58, 35
173, 4, 24
174, 56, 28
175, 3, 18
176, 66, 30
177, 11, 41
178, 23, 48
179, 21, 35
180, 40, 31
181, 6, 35
182, 88, 12
183, 22, 16
184, 49, 11
185, 37, 26
186, 63, 14
187, 61, 48
188, 47, 43
189, 81, 40
190, 89, 47
191, 36, 6
192, 80, 30
193, 14, 28
194, 14, 36
195, 97, 19
196, 87, 50
197, 76, 16
198, 20, 31
199, 50, 5
200, 8, 48
201, 18, 35
202, 53, 42
203, 23, 1
204, 22, 24
205, 99, 38
206, 98, 7
207, 50, 21
208, 4, 34
209, 84, 36
210, 78, 22
211, 59, 20
212, 55, 22
213, 22, 30
214, 28, 41
215, 13, 49
216, 18, 7
217, 70, 40
218, 72, 12
219, 17, 38
220, 25, 14
221, 33, 38
222, 17, 36
223, 84, 50
224, 31, 33
225, 49, 42
226, 64, 14
227, 45, 6
228, 62, 1
229, 33, 21
230, 84, 50
231, 31, 45
232, 7, 45
233, 14, 23
234, 31, 28
235, 3, 34
236, 5, 1
237, 30, 28
238, 41, 23
239, 45, 21
240, 100, 34
241, 89, 34
242, 85, 47
243, 55, 6
244, 61, 6
245, 45, 21
246, 53, 36
247, 44, 12
248, 56, 27
249, 39, 27
250, 65, 4
251, 42, 47
252, 9, 45
253, 6, 6
254, 24, 37
255, 84, 31
256, 35, 31
257, 57, 1
258, 13, 3
259, 55, 27
260, 57, 48
261, 30, 8
262, 87, 35
263, 44, 2
264, 86, 45
265, 94, 18
266, 42, 50
267, 5, 36
268, 43, 29
269, 94, 26
270, 70, 4
271, 78, 35
272, 82, 46
273, 81, 31
274, 32, 17
275, 83, 2
276, 91, 36
277, 28, 18
278, 33, 33
279, 41, 32
280, 31, 49
281, 48, 21
282, 83, 43
283, 19, 12
284, 62, 42
285, 57, 19
286, 21, 3
287, 7, 41
288, 17, 28
289, 4, 8
290, 42, 35
291, 26, 50
292, 42, 31
293, 99, 37
294, 31, 37
295, 92, 43
296, 74, 5
297, 59, 32
298, 90, 20
299, 16, 33
300, 51, 41
301, 30, 44
302, 71, 1
303, 48, 19
304, 64, 31
305, 54, 12
306, 24, 36
307, 14, 11
308, 94, 36
309, 64, 1
310, 47, 28
311, 6, 22
312, 53, 5
313, 59, 31
314, 51, 33
315, 78, 50
316, 25, 25
317, 10, 25
318, 45, 11
319, 53, 8
320, 4, 42
321, 98, 7
322, 81, 24
323, 54, 37
324, 66, 42
325, 54, 38
326, 3, 27
327, 90, 13
328, 35, 47
329, 87, 5
330, 61, 27
331, 67, 16
332, 68, 49
333, 48, 26
334, 4, 45
335, 62, 27
336, 46, 19
337, 94, 33
338, 25, 6
339, 18, 17
340, 62, 14
341, 33, 28
342, 52, 9
343, 75, 22
344, 14, 37
345, 71, 6
346, 74, 27
347, 50, 26
348, 44, 9
349, 77, 48
350, 40, 14
351, 24, 32
352, 76, 3
353, 8, 10
354, 25, 36
355, 2, 50
356, 82, 14
357, 93, 37
358, 90, 49
359, 100, 34
360, 33, 16
361, 74, 2
362, 85, 46
363, 50, 43
364, 60, 46
365, 56, 31
366, 74, 19
367, 38, 7
368, 30, 31
369, 34, 48
370, 56, 39
371, 81, 30
372, 88, 12
373, 66, 24
374, 10, 30
375, 95, 44
376, 63, 34
377, 24, 10
378, 28, 25
379, 36, 3
380, 74, 28
381, 29, 18
382, 57, 49
383, 82, 7
384, 72, 44
385, 72, 50
386, 16, 19
387, 63, 21
388, 26, 13
389, 15, 50
390, 41, 49
391, 92, 46
392, 42, 48
393, 63, 32
394, 43, 47
395, 69, 2
396, 60, 12
397, 14, 7
398, 99, 14
399, 1, 19
400, 71, 24
401, 12, 15
402, 18, 11
403, 88, 28
404, 61, 17
405, 93, 8
406, 24, 48
407, 57, 36
408, 7, 46
409, 21, 30
410, 19, 16
411, 52, 49
412, 48, 43
413, 96, 6
414, 40, 42
415, 33, 6
416, 44, 49
417, 7, 32
418, 23, 36
419, 82, 16
420, 35, 19
421, 53, 25
422, 72, 12
423, 76, 35
424, 1, 40
425, 42, 50
426, 33, 49
427, 92, 44
428, 67, 39
429, 44, 1
430, 5, 25
431, 60, 39
432, 81, 10
433, 37, 40
434, 23, 46
435, 21, 33
436, 35, 23
437, 5, 7
438, 53, 27
439, 100, 28
440, 78, 38
441, 6, 16
442, 11, 19
443, 27, 22
444, 59, 26
445, 82, 49
446, 14, 32
447, 43, 49
448, 66, 25
449, 4, 49
450, 79, 45
451, 95, 20
452, 81, 17
453, 51, 38
454, 68, 9
455, 38, 4
456, 71, 45
457, 77, 46
458, 81, 28
459, 71, 31
460, 17, 5
461, 63, 40
462, 90, 31
463, 11, 41
464, 14, 32
465, 23, 18
466, 49, 8
467, 31, 45
468, 70, 41
469, 52, 25
470, 22, 46
471, 2, 42
472, 66, 24
473, 91, 18
474, 58, 49
475, 10, 5
476, 52, 8
477, 17, 9
478, 99, 30
479, 67, 42
480, 76, 11
481, 51, 31
482, 60, 38
483, 59, 50
484, 64, 19
485, 79, 45
486, 12, 33
487, 97, 24
488, 13, 36
489, 18, 5
490, 79, 15
491, 56, 44
492, 20, 46
493, 88, 44
494, 26, 17
495, 77, 18
496, 22, 24
497, 55, 9
498, 93, 35
499, 59, 18
500, 68, 44
501, 59, 41
502, 49, 2
503, 15, 23
504, 66, 39
505, 100, 41
506, 65, 22
507, 87, 33
508, 52, 39
509, 36, 12
510, 85, 35
511, 13, 19
512, 78, 13
513, 94, 46
514, 41, 39
515, 42, 22
516, 3, 40
517, 87, 23
518, 64, 4
519, 44, 24
520, 33, 36
521, 98, 7
522, 79, 27
523, 34, 24
524, 11, 10
525, 53, 27
526, 1, 44
527, 2, 19
528, 74, 34
529, 12, 31
530, 21, 8
531, 85, 39
532, 9, 20
533, 13, 14
534, 62, 35
535, 46, 27
536, 90, 30
537, 9, 17
538, 45, 42
539, 68, 29
540, 48, 27
541, 1, 17
542, 1, 42
543, 3, 42
544, 78, 2
545, 12, 33
546, 90, 9
547, 100, 7
548, 33, 45
549, 55, 50
550, 11, 47
551, 29, 7
552, 48, 19
553, 77, 31
554, 76, 6
555, 65, 30
556, 55, 44
557, 18, 21
558, 35, 47
559, 96, 20
560, 86, 50
561, 3, 22
562, 17, 29
563, 9, 2
564, 85, 25
565, 24, 6
566, 89, 10
567, 14, 35
568, 11, 46
569, 11, 42
570, 92, 43
571, 22, 5
572, 48, 46
573, 48, 46
574, 70, 38
575, 1, 13
576, 77, 17
577, 79, 40
578, 71, 4
579, 75, 9
580, 63, 20
581, 3, 19
582, 68, 12
583, 50, 42
584, 62, 45
585, 76, 25
586, 22, 29
587, 51, 9
588, 24, 32
589, 24, 32
590, 85, 2
591, 74, 46
592, 78, 20
593, 71, 28
594, 10, 41
595, 9, 46
596, 88, 28
597, 93, 29
598, 14, 3
599, 55, 4
600, 7, 50
601, 82, 40
602, 98, 31
603, 57, 32
604, 38, 9
605, 69, 28
606, 86, 15
607, 18, 10
608, 17, 24
609, 10, 18
610, 53, 43
611, 27, 47
612, 34, 9
613, 11, 12
614, 95, 35
615, 77, 19
616, 36, 20
617, 95, 33
618, 92, 12
619, 62, 3
620, 95, 13
621, 61, 10
622, 42, 2
623, 7, 8
624, 84, 46
625, 19, 46
626, 59, 46
627, 35, 5
628, 84, 8
629, 61, 11
630, 34, 24
631, 5, 26
632, 40, 17
633, 35, 44
634, 64, 36
635, 57, 18
636, 87, 33
637, 50, 3
638, 68, 31
639, 99, 1
640, 35, 38
641, 64, 39
642, 93, 3
643, 46, 39
644, 82, 14
645, 66, 47
646, 56, 2
647, 78, 10
648, 100, 16
649, 92, 5
650, 92, 19
651, 47, 21
652, 92, 4
653, 14, 44
654, 49, 11
655, 11, 40
656, 65, 43
657, 83, 10
658, 11, 2
659, 75, 28
660, 31, 32
661, 32, 6
662, 21, 2
663, 98, 37
664, 22, 27
665, 96, 44
666, 7, 13
667, 70, 25
668, 94, 40
669, 85, 36
670, 66, 42
671, 21, 39
672, 11, 21
673, 44, 26
674, 45, 5
675, 24, 18
676, 85, 37
677, 96, 26
678, 30, 15
679, 76, 47
680, 96, 8
681, 43, 39
682, 55, 36
683, 91, 29
684, 83, 16
685, 75, 4
686, 36, 39
687, 75, 12
688, 38, 26
689, 54, 38
690, 36, 46
691, 30, 17
692, 22, 36
693, 72, 31
694, 89, 8
695, 16, 50
696, 9, 48
697, 61, 39
698, 74, 20
699, 88, 22
700, 1, 6
701, 23, 1
702, 65, 37
703, 26, 19
704, 6, 20
705, 14, 30
706, 16, 18
707, 97, 21
708, 45, 30
709, 96, 44
710, 62, 27
711, 90, 22
712, 13, 35
713, 77, 43
714, 20, 50
715, 33, 43
716, 97, 2
717, 5, 21
718, 22, 19
719, 89, 40
720, 37, 34
721, 97, 19
722, 11, 48
723, 9, 11
724, 14, 7
725, 16, 31
726, 95, 39
727, 43, 42
728, 84, 22
729, 43, 19
730, 85, 22
731, 30, 9
732, 95, 22
733, 72, 50
734, 35, 14
735, 5, 2
736, 39, 24
737, 6, 48
738, 9, 37
739, 18, 36
740, 65, 44
741, 58, 10
742, 82, 16
743, 69, 9
744, 86, 13
745, 87, 48
746, 80, 21
747, 32, 44
748, 71, 1
749, 1, 24
750, 40, 50
751, 84, 7
752, 64, 41
753, 48, 50
754, 43, 32
755, 68, 19
756, 29, 50
757, 9, 38
758, 49, 45
759, 91, 40
760, 33, 27
761, 91, 36
762, 3, 37
763, 35, 22
764, 24, 40
765, 2, 47
766, 83, 6
767, 24, 44
768, 33, 11
769, 82, 15
770, 47, 29
771, 62, 32
772, 85, 7
773, 98, 8
774, 53, 39
775, 13, 6
776, 38, 10
777, 31, 42
778, 30, 42
779, 21, 15
780, 91, 47
781, 32, 25
782, 12, 40
783, 1, 8
784, 85, 27
785, 89, 5
786, 94, 45
787, 27, 3
788, 68, 25
789, 45, 34
790, 33, 37
791, 55, 43
792, 39, 45
793, 23, 34
794, 6, 40
795, 47, 16
796, 83, 18
797, 6, 29
798, 85, 18
799, 96, 46
800, 72, 21
801, 4, 30
802, 42, 24
803, 49, 22
804, 41, 28
805, 59, 13
806, 85, 30
807, 59, 17
808, 51, 42
809, 68, 35
810, 76, 40
811, 39, 23
812, 35, 17
813, 30, 35
814, 76, 25
815, 19, 50
816, 80, 20
817, 52, 5
818, 8, 7
819, 34, 33
820, 91, 31
821, 24, 21
822, 64, 6
823, 54, 29
824, 19, 10
825, 15, 41
826, 88, 45
827, 89, 5
828, 89, 20
829, 83, 4
830, 84, 48
831, 34, 13
832, 22, 8
833, 56, 4
834, 85, 43
835, 12, 40
836, 53, 8
837, 56, 46
838, 95, 47
839, 100, 50
840, 35, 24
841, 15, 6
842, 33, 16
843, 14, 22
844, 10, 43
845, 91, 45
846, 7, 3
847, 8, 17
848, 15, 45
849, 34, 5
850, 2, 43
851, 12, 18
852, 66, 40
853, 36, 36
854, 70, 46
855, 60, 37
856, 80, 26
857, 36, 16
858, 43, 12
859, 67, 20
860, 59, 10
861, 36, 45
862, 53, 16
863, 91, 41
864, 40, 4
865, 16, 12
866, 82, 33
867, 57, 35
868, 62, 5
869, 7, 9
870, 40, 17
871, 50, 36
872, 64, 18
873, 10, 25
874, 100, 4
875, 57, 31
876, 7, 22
877, 5, 37
878, 58, 29
879, 51, 35
880, 87, 28
881, 12, 42
882, 44, 41
883, 89, 1
884, 60, 27
885, 14, 30
886, 76, 23
887, 65, 26
888, 2, 17
889, 59, 15
890, 89, 44
891, 44, 17
892, 75, 47
893, 28, 8
894, 92, 48
895, 83, 3
896, 68, 47
897, 79, 15
898, 54, 29
899, 75, 27
900, 39, 7
901, 69, 35
902, 52, 44
903, 57, 20
904, 58, 41
905, 46, 5
906, 79, 4
907, 22, 24
908, 100, 33
909, 15, 41
910, 62, 9
911, 92, 37
912, 67, 35
913, 19, 47
914, 96, 35
915, 79, 37
916, 99, 50
917, 7, 29
918, 91, 23
919, 71, 18
920, 43, 9
921, 41, 17
922, 77, 14
923, 59, 40
924, 51, 16
925, 57, 31
926, 81, 5
927, 13, 3
928, 16, 2
929, 80, 45
930, 60, 45
931, 47, 41
932, 93, 23
933, 48, 38
934, 10, 47
935, 69, 27
936, 100, 31
937, 3, 8
938, 80, 39
939, 59, 1
940, 30, 6
941, 16, 29
942, 84, 16
943, 97, 18
944, 76, 1
945, 83, 22
946, 85, 37
947, 72, 47
948, 12, 14
949, 8, 20
950, 22, 4
951, 40, 15
952, 100, 11
953, 81, 11
954, 73, 6
955, 25, 21
956, 85, 34
957, 75, 21
958, 10, 5
959, 55, 40
960, 57, 14
961, 25, 19
962, 27, 25
963, 66, 8
964, 40, 1
965, 57, 5
966, 49, 47
967, 58, 46
968, 93, 11
969, 43, 25
970, 83, 36
971, 95, 25
972, 3, 28
973, 45, 4
974, 39, 10
975, 19, 39
976, 50, 2
977, 48, 21
978, 36, 28
979, 71, 19
980, 33, 32
981, 15, 42
982, 70, 39
983, 52, 34
984, 98, 15
985, 21, 22
986, 79, 22
987, 71, 19
988, 15, 40
989, 50, 34
990, 16, 21
991, 53, 38
992, 37, 42
993, 84, 49
994, 18, 46
995, 70, 12
996, 22, 44
997, 13, 49
998, 16, 46
999, 61, 22
1000, 60, 26
day8
1, 31, 24
2, 64, 12
3, 11, 19
4, 93, 5
5, 41, 39
6, 52, 35
7, 57, 26
8, 76, 25
9, 67, 13
10, 61, 47
11, 78, 50
12, 38, 41
13, 16, 22
14, 46, 7
15, 29, 12
16, 73, 7
17, 5, 50
18, 93, 29
19, 82, 29
20, 53, 26
21, 23, 35
22, 96, 6
23, 97, 9
24, 50, 22
25, 72, 50
26, 74, 43
27, 70, 37
28, 25, 4
29, 47, 36
30, 58, 40
31, 65, 8
32, 42, 47
33, 56, 6
34, 52, 30
35, 36, 2
36, 74, 20
37, 78, 17
38, 93, 9
39, 7, 42
40, 22, 2
41, 1, 42
42, 6, 6
43, 11, 17
44, 50, 31
45, 41, 44
46, 24, 40
47, 43, 2
48, 67, 30
49, 16, 50
50, 47, 4
51, 76, 26
52, 65, 21
53, 47, 20
54, 1, 8
55, 49, 3
56, 63, 13
57, 98, 29
58, 27, 8
59, 4, 50
60, 61, 17
61, 55, 30
62, 45, 26
63, 12, 24
64, 81, 26
65, 92, 26
66, 55, 44
67, 31, 49
68, 15, 24
69, 55, 30
70, 57, 11
71, 83, 26
72, 48, 47
73, 11, 17
74, 42, 35
75, 42, 24
76, 42, 16
77, 67, 11
78, 93, 10
79, 58, 4
80, 39, 45
81, 4, 43
82, 52, 10
83, 5, 32
84, 63, 26
85, 59, 35
86, 97, 48
87, 77, 45
88, 54, 37
89, 85, 33
90, 77, 34
91, 64, 10
92, 78, 44
93, 63, 17
94, 35, 29
95, 84, 28
96, 96, 16
97, 85, 32
98, 35, 30
99, 28, 43
100, 55, 20
101, 28, 20
102, 71, 14
103, 74, 33
104, 87, 17
105, 64, 22
106, 54, 26
107, 75, 22
108, 46, 23
109, 18, 50
110, 97, 5
111, 84, 42
112, 47, 46
113, 90, 17
114, 74, 24
115, 88, 34
116, 94, 5
117, 24, 41
